year,id,age,income,cohort
1987.0,2119170.0,40.0,23178.85,1947.0
1982.0,2119170.0,35.0,19857.5,1947.0
1990.0,2119170.0,43.0,23457.15,1947.0
1984.0,2119170.0,37.0,20874.0,1947.0
1981.0,2119170.0,34.0,16873.4,1947.0
1997.0,2119170.0,50.0,22294.67,1947.0
1980.0,2119170.0,33.0,15436.26,1947.0
1979.0,2119170.0,32.0,13007.75,1947.0
1996.0,2119170.0,49.0,25319.93,1947.0
1991.0,2119170.0,44.0,24930.0,1947.0
1985.0,2119170.0,38.0,20104.0,1947.0
1980.0,2119171.0,34.0,21665.23,1946.0
1979.0,2119171.0,33.0,19984.64,1946.0
1978.0,2119171.0,32.0,20087.63,1946.0
1982.0,2119172.0,33.0,21400.45,1949.0
1985.0,2119172.0,36.0,29989.55,1949.0
1986.0,2119172.0,37.0,28230.5,1949.0
1988.0,2119172.0,39.0,46740.0,1949.0
1983.0,2119172.0,34.0,28289.5,1949.0
1995.0,2119172.0,46.0,82115.66,1949.0
1994.0,2119172.0,45.0,54124.22,1949.0
1991.0,2119172.0,42.0,67813.0,1949.0
1980.0,2119172.0,31.0,19863.33,1949.0
1984.0,2119172.0,35.0,32140.52,1949.0
1989.0,2119172.0,40.0,50300.9,1949.0
1992.0,2119172.0,43.0,75403.0,1949.0
1993.0,2119172.0,44.0,60713.0,1949.0
1990.0,2119172.0,41.0,50263.76,1949.0
1987.0,2119172.0,38.0,44776.5,1949.0
1978.0,2119172.0,29.0,17163.83,1949.0
1997.0,2119172.0,48.0,134788.69,1949.0
1979.0,2119172.0,30.0,17969.5,1949.0
1996.0,2119172.0,47.0,66225.94,1949.0
1981.0,2119172.0,32.0,20191.68,1949.0
1986.0,2119173.0,27.0,25130.04,1959.0
1996.0,2119173.0,37.0,22715.62,1959.0
1988.0,2119173.0,29.0,12947.4,1959.0
1985.0,2119173.0,26.0,22911.8,1959.0
1990.0,2119173.0,31.0,22796.71,1959.0
1991.0,2119173.0,32.0,30875.5,1959.0
1995.0,2119173.0,36.0,33562.14,1959.0
1989.0,2119173.0,30.0,22734.85,1959.0
1997.0,2119173.0,38.0,36350.85,1959.0
1992.0,2119173.0,33.0,30054.0,1959.0
1994.0,2119173.0,35.0,37433.11,1959.0
1987.0,2119173.0,28.0,28008.5,1959.0
1993.0,2119173.0,34.0,33111.0,1959.0
1984.0,2119173.0,25.0,20119.6,1959.0
1981.0,2119174.0,30.0,18527.52,1951.0
1984.0,2119174.0,33.0,17194.0,1951.0
1983.0,2119174.0,32.0,17373.9,1951.0
1982.0,2119174.0,31.0,9087.02,1951.0
1996.0,2119179.0,33.0,21718.43,1963.0
1990.0,2119179.0,27.0,16753.77,1963.0
1992.0,2119179.0,29.0,20085.83,1963.0
1989.0,2119179.0,26.0,15730.2,1963.0
1994.0,2119179.0,31.0,19091.7,1963.0
1993.0,2119179.0,30.0,18840.15,1963.0
1995.0,2119179.0,32.0,20393.53,1963.0
1988.0,2119179.0,25.0,11711.65,1963.0
1991.0,2119179.0,28.0,17362.38,1963.0
1997.0,2119187.0,27.0,20144.0,1970.0
1996.0,2119187.0,26.0,15572.33,1970.0
1979.0,2120170.0,26.0,16743.93,1953.0
1983.0,2121001.0,44.0,12879.2,1939.0
1979.0,2121001.0,40.0,9752.71,1939.0
1981.0,2121001.0,42.0,10994.58,1939.0
1980.0,2121001.0,41.0,9934.54,1939.0
1985.0,2121001.0,46.0,46311.0,1939.0
1984.0,2121001.0,45.0,18669.0,1939.0
1982.0,2121001.0,43.0,14006.16,1939.0
1978.0,2121001.0,39.0,8912.35,1939.0
1982.0,2123004.0,29.0,21290.5,1953.0
1978.0,2123004.0,25.0,19376.58,1953.0
1980.0,2123004.0,27.0,20616.49,1953.0
1979.0,2123004.0,26.0,20456.3,1953.0
1981.0,2123004.0,28.0,20680.73,1953.0
1982.0,2123172.0,27.0,21290.5,1955.0
1980.0,2123172.0,25.0,20616.49,1955.0
1981.0,2123172.0,26.0,20680.73,1955.0
1978.0,2124001.0,40.0,24465.25,1938.0
1994.0,2124001.0,56.0,70055.72,1938.0
1980.0,2124001.0,42.0,28442.98,1938.0
1997.0,2124001.0,59.0,86392.45,1938.0
1987.0,2124001.0,49.0,46697.2,1938.0
1979.0,2124001.0,41.0,23062.88,1938.0
1984.0,2124001.0,46.0,39761.1,1938.0
1995.0,2124001.0,57.0,75518.1,1938.0
1983.0,2124001.0,45.0,34464.2,1938.0
1989.0,2124001.0,51.0,57071.5,1938.0
1992.0,2124001.0,54.0,63963.9,1938.0
1991.0,2124001.0,53.0,66250.55,1938.0
1981.0,2124001.0,43.0,28605.33,1938.0
1993.0,2124001.0,55.0,78472.25,1938.0
1986.0,2124001.0,48.0,47365.85,1938.0
1996.0,2124001.0,58.0,77837.16,1938.0
1985.0,2124001.0,47.0,45955.0,1938.0
1988.0,2124001.0,50.0,53177.3,1938.0
1990.0,2124001.0,52.0,72792.2,1938.0
1982.0,2124001.0,44.0,28294.95,1938.0
1983.0,2124002.0,49.0,34464.2,1934.0
1989.0,2124002.0,55.0,57071.5,1934.0
1987.0,2124002.0,53.0,46697.2,1934.0
1986.0,2124002.0,52.0,47365.85,1934.0
1991.0,2124002.0,57.0,66250.55,1934.0
1988.0,2124002.0,54.0,53177.3,1934.0
1993.0,2124002.0,59.0,78472.25,1934.0
1990.0,2124002.0,56.0,72792.2,1934.0
1980.0,2124002.0,46.0,28442.98,1934.0
1981.0,2124002.0,47.0,28605.33,1934.0
1985.0,2124002.0,51.0,45955.0,1934.0
1984.0,2124002.0,50.0,39761.1,1934.0
1982.0,2124002.0,48.0,28294.95,1934.0
1979.0,2124002.0,45.0,23062.88,1934.0
1978.0,2124002.0,44.0,24465.25,1934.0
1992.0,2124002.0,58.0,63963.9,1934.0
1991.0,2124003.0,26.0,13631.25,1965.0
1994.0,2124003.0,29.0,30580.27,1965.0
1997.0,2124003.0,32.0,22388.63,1965.0
1996.0,2124003.0,31.0,20936.89,1965.0
1993.0,2124003.0,28.0,16610.25,1965.0
1995.0,2124003.0,30.0,17151.36,1965.0
1992.0,2124003.0,27.0,14406.1,1965.0
1990.0,2124003.0,25.0,12217.44,1965.0
1997.0,2124030.0,28.0,17443.94,1969.0
1996.0,2124030.0,27.0,16296.01,1969.0
1995.0,2124030.0,26.0,14321.7,1969.0
1994.0,2124030.0,25.0,9821.84,1969.0
1997.0,2124031.0,25.0,12613.18,1972.0
1994.0,2124170.0,26.0,30580.27,1968.0
1997.0,2124171.0,29.0,17443.94,1968.0
1984.0,2125001.0,57.0,29864.08,1927.0
1979.0,2125001.0,52.0,37992.03,1927.0
1983.0,2125001.0,56.0,39299.94,1927.0
1981.0,2125001.0,54.0,48325.65,1927.0
1986.0,2125001.0,59.0,29868.27,1927.0
1982.0,2125001.0,55.0,39920.95,1927.0
1980.0,2125001.0,53.0,44418.22,1927.0
1985.0,2125001.0,58.0,28247.01,1927.0
1978.0,2125001.0,51.0,31600.69,1927.0
1984.0,2125002.0,55.0,29864.08,1929.0
1988.0,2125002.0,59.0,34427.3,1929.0
1985.0,2125002.0,56.0,28247.01,1929.0
1982.0,2125002.0,53.0,39920.95,1929.0
1983.0,2125002.0,54.0,39299.94,1929.0
1986.0,2125002.0,57.0,29868.27,1929.0
1978.0,2125002.0,49.0,31600.69,1929.0
1987.0,2125002.0,58.0,30132.94,1929.0
1979.0,2125002.0,50.0,37992.03,1929.0
1980.0,2125002.0,51.0,44418.22,1929.0
1981.0,2125002.0,52.0,48325.65,1929.0
1993.0,2125004.0,35.0,46850.83,1958.0
1991.0,2125004.0,33.0,38317.19,1958.0
1989.0,2125004.0,31.0,34187.5,1958.0
1996.0,2125004.0,38.0,48627.41,1958.0
1987.0,2125004.0,29.0,32356.62,1958.0
1985.0,2125004.0,27.0,20584.0,1958.0
1988.0,2125004.0,30.0,35876.71,1958.0
1992.0,2125004.0,34.0,46450.95,1958.0
1994.0,2125004.0,36.0,48800.16,1958.0
1990.0,2125004.0,32.0,35791.36,1958.0
1995.0,2125004.0,37.0,48354.89,1958.0
1983.0,2125004.0,25.0,39299.94,1958.0
1984.0,2125004.0,26.0,19123.25,1958.0
1986.0,2125004.0,28.0,25716.59,1958.0
1997.0,2125004.0,39.0,50537.32,1958.0
1984.0,2125005.0,25.0,19970.0,1959.0
1994.0,2125005.0,35.0,41304.98,1959.0
1990.0,2125005.0,31.0,29282.2,1959.0
1992.0,2125005.0,33.0,36752.0,1959.0
1996.0,2125005.0,37.0,28063.19,1959.0
1995.0,2125005.0,36.0,50158.48,1959.0
1993.0,2125005.0,34.0,32961.0,1959.0
1989.0,2125005.0,30.0,21144.1,1959.0
1985.0,2125005.0,26.0,17917.0,1959.0
1986.0,2125005.0,27.0,19231.5,1959.0
1991.0,2125005.0,32.0,36680.5,1959.0
1988.0,2125005.0,29.0,19790.5,1959.0
1997.0,2125005.0,38.0,32402.55,1959.0
1987.0,2125005.0,28.0,20422.5,1959.0
1992.0,2125006.0,31.0,22519.16,1961.0
1986.0,2125006.0,25.0,16793.98,1961.0
1991.0,2125006.0,30.0,20878.0,1961.0
1987.0,2125006.0,26.0,18691.0,1961.0
1997.0,2125006.0,36.0,34445.38,1961.0
1995.0,2125006.0,34.0,24797.85,1961.0
1994.0,2125006.0,33.0,23409.85,1961.0
1996.0,2125006.0,35.0,29070.21,1961.0
1993.0,2125006.0,32.0,30275.0,1961.0
1990.0,2125006.0,29.0,20463.56,1961.0
1988.0,2125006.0,27.0,16121.5,1961.0
1989.0,2125006.0,28.0,20003.7,1961.0
1996.0,2125170.0,37.0,29070.21,1959.0
1989.0,2125170.0,30.0,20003.7,1959.0
1993.0,2125170.0,34.0,30275.0,1959.0
1986.0,2125170.0,27.0,16793.98,1959.0
1994.0,2125170.0,35.0,23409.85,1959.0
1988.0,2125170.0,29.0,16121.5,1959.0
1985.0,2125170.0,26.0,15363.36,1959.0
1990.0,2125170.0,31.0,20463.56,1959.0
1987.0,2125170.0,28.0,18691.0,1959.0
1995.0,2125170.0,36.0,24797.85,1959.0
1991.0,2125170.0,32.0,20878.0,1959.0
1992.0,2125170.0,33.0,22519.16,1959.0
1984.0,2125170.0,25.0,14037.96,1959.0
1997.0,2125170.0,38.0,34445.38,1959.0
1989.0,2125171.0,31.0,34187.5,1958.0
1991.0,2125171.0,33.0,38317.19,1958.0
1987.0,2125171.0,29.0,32356.62,1958.0
1997.0,2125171.0,39.0,50537.32,1958.0
1990.0,2125171.0,32.0,35791.36,1958.0
1984.0,2125171.0,26.0,19123.25,1958.0
1994.0,2125171.0,36.0,48800.16,1958.0
1995.0,2125171.0,37.0,48354.89,1958.0
1992.0,2125171.0,34.0,46450.95,1958.0
1988.0,2125171.0,30.0,35876.71,1958.0
1993.0,2125171.0,35.0,46850.83,1958.0
1985.0,2125171.0,27.0,20584.0,1958.0
1986.0,2125171.0,28.0,25716.59,1958.0
1996.0,2125171.0,38.0,48627.41,1958.0
1997.0,2125172.0,38.0,23386.92,1959.0
1992.0,2125172.0,33.0,36752.0,1959.0
1996.0,2125172.0,37.0,17919.45,1959.0
1991.0,2125172.0,32.0,36680.5,1959.0
1990.0,2125172.0,31.0,29282.2,1959.0
1993.0,2125172.0,34.0,32961.0,1959.0
1995.0,2125172.0,36.0,50158.48,1959.0
1994.0,2125172.0,35.0,41304.98,1959.0
1979.0,2126001.0,57.0,23621.15,1922.0
1981.0,2126001.0,59.0,26064.33,1922.0
1980.0,2126001.0,58.0,24358.23,1922.0
1978.0,2126001.0,56.0,19390.75,1922.0
1981.0,2126021.0,32.0,17391.75,1949.0
1995.0,2126021.0,46.0,51393.03,1949.0
1980.0,2126021.0,31.0,12118.8,1949.0
1985.0,2126021.0,36.0,20131.0,1949.0
1996.0,2126021.0,47.0,51989.37,1949.0
1987.0,2126021.0,38.0,27673.2,1949.0
1983.0,2126021.0,34.0,16456.0,1949.0
1979.0,2126021.0,30.0,9317.3,1949.0
1992.0,2126021.0,43.0,36170.9,1949.0
1989.0,2126021.0,40.0,30176.32,1949.0
1994.0,2126021.0,45.0,50638.44,1949.0
1984.0,2126021.0,35.0,19117.2,1949.0
1990.0,2126021.0,41.0,33522.3,1949.0
1978.0,2126021.0,29.0,12758.5,1949.0
1993.0,2126021.0,44.0,33944.7,1949.0
1988.0,2126021.0,39.0,30346.0,1949.0
1986.0,2126021.0,37.0,23829.15,1949.0
1982.0,2126021.0,33.0,16326.05,1949.0
1997.0,2126021.0,48.0,76107.34,1949.0
1991.0,2126021.0,42.0,33153.9,1949.0
1994.0,2126170.0,48.0,50638.44,1946.0
1988.0,2126170.0,42.0,30346.0,1946.0
1995.0,2126170.0,49.0,51393.03,1946.0
1983.0,2126170.0,37.0,16456.0,1946.0
1985.0,2126170.0,39.0,20131.0,1946.0
1997.0,2126170.0,51.0,76107.34,1946.0
1993.0,2126170.0,47.0,33944.7,1946.0
1989.0,2126170.0,43.0,30176.32,1946.0
1982.0,2126170.0,36.0,16326.05,1946.0
1990.0,2126170.0,44.0,33522.3,1946.0
1978.0,2126170.0,32.0,12758.5,1946.0
1979.0,2126170.0,33.0,9317.3,1946.0
1986.0,2126170.0,40.0,23829.15,1946.0
1991.0,2126170.0,45.0,33153.9,1946.0
1984.0,2126170.0,38.0,19117.2,1946.0
1981.0,2126170.0,35.0,17391.75,1946.0
1980.0,2126170.0,34.0,12118.8,1946.0
1996.0,2126170.0,50.0,51989.37,1946.0
1987.0,2126170.0,41.0,27673.2,1946.0
1992.0,2126170.0,46.0,36170.9,1946.0
1979.0,2127001.0,52.0,17109.05,1927.0
1986.0,2127001.0,59.0,9792.0,1927.0
1985.0,2127001.0,58.0,8511.0,1927.0
1980.0,2127001.0,53.0,19190.2,1927.0
1983.0,2127001.0,56.0,16036.8,1927.0
1984.0,2127001.0,57.0,10000.0,1927.0
1981.0,2127001.0,54.0,17027.86,1927.0
1978.0,2127001.0,51.0,14630.36,1927.0
1982.0,2127001.0,55.0,21586.6,1927.0
1978.0,2127002.0,42.0,14630.36,1936.0
1992.0,2127002.0,56.0,14636.0,1936.0
1993.0,2127002.0,57.0,14417.4,1936.0
1982.0,2127002.0,46.0,21586.6,1936.0
1995.0,2127002.0,59.0,15702.19,1936.0
1991.0,2127002.0,55.0,13877.5,1936.0
1988.0,2127002.0,52.0,13193.75,1936.0
1984.0,2127002.0,48.0,10534.4,1936.0
1983.0,2127002.0,47.0,16036.8,1936.0
1981.0,2127002.0,45.0,17027.86,1936.0
1989.0,2127002.0,53.0,14336.09,1936.0
1980.0,2127002.0,44.0,19190.2,1936.0
1985.0,2127002.0,49.0,10203.0,1936.0
1990.0,2127002.0,54.0,13707.77,1936.0
1986.0,2127002.0,50.0,9863.8,1936.0
1987.0,2127002.0,51.0,10162.8,1936.0
1979.0,2127002.0,43.0,17109.05,1936.0
1994.0,2127002.0,58.0,14462.18,1936.0
1995.0,2127003.0,35.0,63458.62,1960.0
1985.0,2127003.0,25.0,25644.0,1960.0
1993.0,2127003.0,33.0,35946.2,1960.0
1986.0,2127003.0,26.0,25605.0,1960.0
1990.0,2127003.0,30.0,26823.85,1960.0
1997.0,2127003.0,37.0,79831.4,1960.0
1994.0,2127003.0,34.0,48489.99,1960.0
1987.0,2127003.0,27.0,24012.25,1960.0
1989.0,2127003.0,29.0,21255.51,1960.0
1988.0,2127003.0,28.0,22853.5,1960.0
1991.0,2127003.0,31.0,31268.5,1960.0
1996.0,2127003.0,36.0,54328.68,1960.0
1992.0,2127003.0,32.0,30064.5,1960.0
1992.0,2127004.0,31.0,14296.35,1961.0
1988.0,2127004.0,27.0,27748.55,1961.0
1996.0,2127004.0,35.0,14257.1,1961.0
1991.0,2127004.0,30.0,13067.75,1961.0
1993.0,2127004.0,32.0,14507.5,1961.0
1989.0,2127004.0,28.0,25177.56,1961.0
1990.0,2127004.0,29.0,9091.17,1961.0
1987.0,2127004.0,26.0,25405.05,1961.0
1986.0,2127004.0,25.0,23244.95,1961.0
1995.0,2127004.0,34.0,14475.83,1961.0
1994.0,2127004.0,33.0,14104.55,1961.0
1997.0,2127004.0,36.0,14857.12,1961.0
1991.0,2127005.0,25.0,31380.13,1966.0
1993.0,2127005.0,27.0,27555.26,1966.0
1992.0,2127005.0,26.0,38548.5,1966.0
1996.0,2127005.0,30.0,30065.14,1966.0
1994.0,2127005.0,28.0,27852.25,1966.0
1995.0,2127005.0,29.0,42266.33,1966.0
1997.0,2127005.0,31.0,35176.91,1966.0
1988.0,2127170.0,29.0,27748.55,1959.0
1985.0,2127170.0,26.0,19714.0,1959.0
1989.0,2127170.0,30.0,25177.56,1959.0
1987.0,2127170.0,28.0,25405.05,1959.0
1986.0,2127170.0,27.0,23244.95,1959.0
1984.0,2127170.0,25.0,15895.8,1959.0
1991.0,2127172.0,28.0,31380.13,1963.0
1988.0,2127172.0,25.0,25940.45,1963.0
1993.0,2127172.0,30.0,27555.26,1963.0
1995.0,2127172.0,32.0,42266.33,1963.0
1990.0,2127172.0,27.0,34346.8,1963.0
1994.0,2127172.0,31.0,27852.25,1963.0
1989.0,2127172.0,26.0,29974.34,1963.0
1996.0,2127172.0,33.0,30065.14,1963.0
1997.0,2127172.0,34.0,35176.91,1963.0
1992.0,2127172.0,29.0,38548.5,1963.0
1993.0,2127173.0,26.0,35946.2,1967.0
1995.0,2127173.0,28.0,63458.62,1967.0
1997.0,2127173.0,30.0,79831.4,1967.0
1994.0,2127173.0,27.0,48489.99,1967.0
1996.0,2127173.0,29.0,54328.68,1967.0
1984.0,2128001.0,57.0,11344.0,1927.0
1983.0,2128001.0,56.0,12361.8,1927.0
1986.0,2128001.0,59.0,12974.9,1927.0
1980.0,2128001.0,53.0,9874.7,1927.0
1981.0,2128001.0,54.0,11569.84,1927.0
1982.0,2128001.0,55.0,12281.25,1927.0
1985.0,2128001.0,58.0,15257.0,1927.0
1979.0,2128001.0,52.0,9260.95,1927.0
1978.0,2128001.0,51.0,7561.35,1927.0
1983.0,2128002.0,55.0,12361.8,1928.0
1982.0,2128002.0,54.0,12281.25,1928.0
1987.0,2128002.0,59.0,14122.0,1928.0
1986.0,2128002.0,58.0,12974.9,1928.0
1984.0,2128002.0,56.0,11344.0,1928.0
1979.0,2128002.0,51.0,9260.95,1928.0
1981.0,2128002.0,53.0,11569.84,1928.0
1980.0,2128002.0,52.0,9874.7,1928.0
1978.0,2128002.0,50.0,7561.35,1928.0
1985.0,2128002.0,57.0,15257.0,1928.0
1994.0,2128003.0,43.0,63811.92,1951.0
1991.0,2128003.0,40.0,46632.55,1951.0
1987.0,2128003.0,36.0,47059.5,1951.0
1982.0,2128003.0,31.0,30971.5,1951.0
1992.0,2128003.0,41.0,45672.79,1951.0
1985.0,2128003.0,34.0,46076.0,1951.0
1981.0,2128003.0,30.0,28812.72,1951.0
1993.0,2128003.0,42.0,37539.0,1951.0
1986.0,2128003.0,35.0,52889.2,1951.0
1990.0,2128003.0,39.0,61231.8,1951.0
1988.0,2128003.0,37.0,56097.55,1951.0
1980.0,2128003.0,29.0,25519.21,1951.0
1983.0,2128003.0,32.0,33356.5,1951.0
1989.0,2128003.0,38.0,82456.2,1951.0
1984.0,2128003.0,33.0,36109.46,1951.0
1979.0,2128003.0,28.0,24947.78,1951.0
1978.0,2128003.0,27.0,20067.5,1951.0
1992.0,2128004.0,39.0,63895.82,1953.0
1997.0,2128030.0,26.0,44722.46,1971.0
1996.0,2128030.0,25.0,48299.96,1971.0
1982.0,2128170.0,30.0,30971.5,1952.0
1989.0,2128170.0,37.0,82456.2,1952.0
1994.0,2128170.0,42.0,63811.92,1952.0
1991.0,2128170.0,39.0,46632.55,1952.0
1983.0,2128170.0,31.0,33356.5,1952.0
1987.0,2128170.0,35.0,47059.5,1952.0
1986.0,2128170.0,34.0,52889.2,1952.0
1980.0,2128170.0,28.0,25519.21,1952.0
1984.0,2128170.0,32.0,36109.46,1952.0
1988.0,2128170.0,36.0,56097.55,1952.0
1992.0,2128170.0,40.0,45672.79,1952.0
1990.0,2128170.0,38.0,61231.8,1952.0
1981.0,2128170.0,29.0,28812.72,1952.0
1993.0,2128170.0,41.0,37539.0,1952.0
1979.0,2128170.0,27.0,24947.78,1952.0
1985.0,2128170.0,33.0,46076.0,1952.0
1978.0,2128170.0,26.0,20067.5,1952.0
1993.0,2128171.0,26.0,37078.0,1967.0
1994.0,2128171.0,27.0,37429.92,1967.0
1995.0,2128171.0,28.0,41653.21,1967.0
1992.0,2128171.0,25.0,36517.1,1967.0
1997.0,2128171.0,30.0,44722.46,1967.0
1996.0,2128171.0,29.0,48299.96,1967.0
1992.0,2128172.0,38.0,63895.82,1954.0
1985.0,2129001.0,49.0,29937.0,1936.0
1980.0,2129001.0,44.0,20950.23,1936.0
1981.0,2129001.0,45.0,25197.33,1936.0
1978.0,2129001.0,42.0,18978.75,1936.0
1990.0,2129001.0,54.0,23130.0,1936.0
1991.0,2129001.0,55.0,22434.1,1936.0
1995.0,2129001.0,59.0,42783.1,1936.0
1994.0,2129001.0,58.0,20339.08,1936.0
1983.0,2129001.0,47.0,27505.6,1936.0
1982.0,2129001.0,46.0,27040.95,1936.0
1988.0,2129001.0,52.0,21185.9,1936.0
1993.0,2129001.0,57.0,20005.0,1936.0
1989.0,2129001.0,53.0,23455.0,1936.0
1979.0,2129001.0,43.0,19696.77,1936.0
1987.0,2129001.0,51.0,22134.0,1936.0
1992.0,2129001.0,56.0,12165.44,1936.0
1986.0,2129001.0,50.0,20718.5,1936.0
1984.0,2129001.0,48.0,32101.1,1936.0
1986.0,2129002.0,50.0,29835.0,1936.0
1985.0,2129002.0,49.0,26492.0,1936.0
1980.0,2129002.0,44.0,20946.15,1936.0
1984.0,2129002.0,48.0,30607.0,1936.0
1987.0,2129002.0,51.0,20031.19,1936.0
1989.0,2129002.0,53.0,47251.1,1936.0
1991.0,2129002.0,55.0,49142.85,1936.0
1990.0,2129002.0,54.0,34191.53,1936.0
1982.0,2129002.0,46.0,21252.0,1936.0
1983.0,2129002.0,47.0,24547.0,1936.0
1992.0,2129002.0,56.0,48250.58,1936.0
1978.0,2129002.0,42.0,22411.1,1936.0
1988.0,2129002.0,52.0,27837.8,1936.0
1993.0,2129002.0,57.0,33017.0,1936.0
1994.0,2129002.0,58.0,41331.41,1936.0
1981.0,2129002.0,45.0,22481.73,1936.0
1995.0,2129002.0,59.0,14761.76,1936.0
1979.0,2129002.0,43.0,24120.94,1936.0
1985.0,2129003.0,28.0,10960.0,1957.0
1989.0,2129003.0,32.0,82733.9,1957.0
1983.0,2129003.0,26.0,5681.0,1957.0
1994.0,2129003.0,37.0,94611.33,1957.0
1995.0,2129003.0,38.0,89042.96,1957.0
1988.0,2129003.0,31.0,16093.5,1957.0
1986.0,2129003.0,29.0,12893.6,1957.0
1997.0,2129003.0,40.0,57087.35,1957.0
1984.0,2129003.0,27.0,9527.5,1957.0
1990.0,2129003.0,33.0,29021.45,1957.0
1991.0,2129003.0,34.0,38302.0,1957.0
1993.0,2129003.0,36.0,69545.0,1957.0
1987.0,2129003.0,30.0,12548.7,1957.0
1982.0,2129003.0,25.0,4580.85,1957.0
1992.0,2129003.0,35.0,50659.8,1957.0
1996.0,2129003.0,39.0,67665.67,1957.0
1993.0,2129004.0,34.0,70314.75,1959.0
1996.0,2129004.0,37.0,58095.55,1959.0
1992.0,2129004.0,33.0,61037.5,1959.0
1985.0,2129004.0,26.0,5261.0,1959.0
1997.0,2129004.0,38.0,55910.45,1959.0
1990.0,2129004.0,31.0,45849.1,1959.0
1987.0,2129004.0,28.0,31820.0,1959.0
1995.0,2129004.0,36.0,47706.46,1959.0
1986.0,2129004.0,27.0,4471.5,1959.0
1984.0,2129004.0,25.0,6831.0,1959.0
1988.0,2129004.0,29.0,28679.5,1959.0
1989.0,2129004.0,30.0,49504.5,1959.0
1994.0,2129004.0,35.0,44834.23,1959.0
1991.0,2129004.0,32.0,48716.5,1959.0
1989.0,2129005.0,29.0,53374.9,1960.0
1996.0,2129005.0,36.0,22234.36,1960.0
1997.0,2129005.0,37.0,74237.34,1960.0
1995.0,2129005.0,35.0,54121.71,1960.0
1991.0,2129005.0,31.0,49848.6,1960.0
1994.0,2129005.0,34.0,43577.63,1960.0
1992.0,2129005.0,32.0,59309.8,1960.0
1993.0,2129005.0,33.0,50398.5,1960.0
1990.0,2129005.0,30.0,51380.9,1960.0
1987.0,2129005.0,27.0,55048.0,1960.0
1986.0,2129005.0,26.0,30928.6,1960.0
1988.0,2129005.0,28.0,51120.6,1960.0
1985.0,2129005.0,25.0,28735.0,1960.0
1994.0,2129006.0,33.0,56960.73,1961.0
1997.0,2129006.0,36.0,71666.86,1961.0
1990.0,2129006.0,29.0,23515.5,1961.0
1996.0,2129006.0,35.0,58854.79,1961.0
1991.0,2129006.0,30.0,61357.5,1961.0
1992.0,2129006.0,31.0,56071.9,1961.0
1993.0,2129006.0,32.0,56513.25,1961.0
1989.0,2129006.0,28.0,21765.32,1961.0
1995.0,2129006.0,34.0,51231.86,1961.0
1988.0,2129006.0,27.0,12530.0,1961.0
1987.0,2129006.0,26.0,17417.5,1961.0
1986.0,2129006.0,25.0,14698.0,1961.0
1997.0,2129007.0,34.0,20846.67,1963.0
1995.0,2129007.0,32.0,17662.19,1963.0
1989.0,2129007.0,26.0,12745.95,1963.0
1992.0,2129007.0,29.0,13323.95,1963.0
1996.0,2129007.0,33.0,20913.15,1963.0
1994.0,2129007.0,31.0,18889.91,1963.0
1993.0,2129007.0,30.0,12494.5,1963.0
1990.0,2129007.0,27.0,14438.3,1963.0
1991.0,2129007.0,28.0,8182.5,1963.0
1988.0,2129007.0,25.0,15763.5,1963.0
1995.0,2129171.0,59.0,14761.76,1936.0
1993.0,2129171.0,57.0,33017.0,1936.0
1981.0,2129171.0,45.0,22481.73,1936.0
1994.0,2129171.0,58.0,41331.41,1936.0
1990.0,2129171.0,54.0,34191.53,1936.0
1984.0,2129171.0,48.0,30607.0,1936.0
1987.0,2129171.0,51.0,20031.19,1936.0
1979.0,2129171.0,43.0,24120.94,1936.0
1991.0,2129171.0,55.0,49142.85,1936.0
1982.0,2129171.0,46.0,21252.0,1936.0
1980.0,2129171.0,44.0,20946.15,1936.0
1989.0,2129171.0,53.0,47251.1,1936.0
1988.0,2129171.0,52.0,27837.8,1936.0
1983.0,2129171.0,47.0,24547.0,1936.0
1986.0,2129171.0,50.0,29835.0,1936.0
1992.0,2129171.0,56.0,48250.58,1936.0
1985.0,2129171.0,49.0,26492.0,1936.0
1978.0,2129171.0,42.0,22411.1,1936.0
1991.0,2129174.0,34.0,49848.6,1957.0
1990.0,2129174.0,33.0,51380.9,1957.0
1992.0,2129174.0,35.0,59309.8,1957.0
1984.0,2129174.0,27.0,26862.5,1957.0
1993.0,2129174.0,36.0,50398.5,1957.0
1983.0,2129174.0,26.0,20182.5,1957.0
1986.0,2129174.0,29.0,30928.6,1957.0
1997.0,2129174.0,40.0,74237.34,1957.0
1996.0,2129174.0,39.0,22234.36,1957.0
1982.0,2129174.0,25.0,19749.75,1957.0
1994.0,2129174.0,37.0,43577.63,1957.0
1987.0,2129174.0,30.0,55048.0,1957.0
1988.0,2129174.0,31.0,51120.6,1957.0
1985.0,2129174.0,28.0,28735.0,1957.0
1995.0,2129174.0,38.0,54121.71,1957.0
1989.0,2129174.0,32.0,53374.9,1957.0
1993.0,2129175.0,41.0,31485.0,1952.0
1997.0,2129175.0,45.0,29641.5,1952.0
1996.0,2129175.0,44.0,23495.66,1952.0
1983.0,2129175.0,31.0,27505.6,1952.0
1995.0,2129175.0,43.0,27573.55,1952.0
1985.0,2129175.0,33.0,29937.0,1952.0
1986.0,2129175.0,34.0,20718.5,1952.0
1984.0,2129175.0,32.0,32101.1,1952.0
1994.0,2129175.0,42.0,23986.67,1952.0
