year,id,age,income,anual_hours,number_children,treatment
1986.0,16170.0,29.0,19275.95,3996.0,2.0,0
1993.0,16170.0,36.0,28533.0,1600.0,2.0,0
1990.0,16170.0,33.0,33939.1,4108.0,2.0,0
1995.0,16170.0,38.0,33651.23,2064.0,2.0,0
1984.0,16170.0,27.0,6630.78,776.0,2.0,0
1994.0,16170.0,37.0,26149.24,980.0,2.0,0
1989.0,16170.0,32.0,32111.0,4010.0,2.0,0
1987.0,16170.0,30.0,27072.94,3552.0,2.0,0
1991.0,16170.0,34.0,39169.0,4090.0,2.0,0
1996.0,16170.0,39.0,32352.44,4006.0,2.0,0
1997.0,16170.0,40.0,26447.94,4488.0,2.0,0
1992.0,16170.0,35.0,33816.0,2744.0,2.0,0
1985.0,16170.0,28.0,12662.4,2712.0,2.0,0
1980.0,16170.0,23.0,13091.2,2000.0,1.0,0
1988.0,16170.0,31.0,31612.0,4144.0,2.0,0
1982.0,16170.0,25.0,12025.75,2064.0,1.0,0
1983.0,16170.0,26.0,16411.0,2040.0,1.0,0
1979.0,16170.0,22.0,11917.05,2154.0,0.0,0
1994.0,16172.0,36.0,41061.96,1976.0,1.0,0
1992.0,16172.0,34.0,30373.35,2304.0,0.0,0
1997.0,16172.0,39.0,47063.27,2100.015,1.0,0
1989.0,16172.0,31.0,29125.4,2360.0,0.0,0
1996.0,16172.0,38.0,41660.87,2174.68,1.0,0
1993.0,16172.0,35.0,23341.0,1307.0,0.0,0
1987.0,16172.0,29.0,17405.35,2090.0,0.0,0
1991.0,16172.0,33.0,30236.5,2337.0,0.0,0
1995.0,16172.0,37.0,29833.9,2080.0,1.0,0
1990.0,16172.0,32.0,34129.6,2133.0,0.0,0
1988.0,16172.0,30.0,25195.35,2288.0,0.0,0
1994.0,18003.0,38.0,30309.11,2500.0,0.0,0
1982.0,18003.0,26.0,23099.5,2250.0,1.0,0
1997.0,18003.0,41.0,35309.81,2860.0,3.0,0
1995.0,18003.0,39.0,30239.8,2550.0,2.0,0
1993.0,18003.0,37.0,35415.0,3000.0,2.0,0
1983.0,18003.0,27.0,25557.0,2640.0,1.0,0
1979.0,18003.0,23.0,17225.0,2440.0,0.0,0
1988.0,18003.0,32.0,30527.75,3000.0,2.0,0
1981.0,18003.0,25.0,26330.6,2125.0,0.0,0
1980.0,18003.0,24.0,20069.2,2250.0,0.0,0
1987.0,18003.0,31.0,26071.96,2600.0,2.0,0
1984.0,18003.0,28.0,29190.0,2739.0,1.0,0
1986.0,18003.0,30.0,31508.5,2860.0,2.0,0
1985.0,18003.0,29.0,48397.0,2550.0,1.0,0
1992.0,18003.0,36.0,39747.1,2503.0,2.0,0
1989.0,18003.0,33.0,24896.0,2250.0,2.0,0
1990.0,18003.0,34.0,30958.18,2488.0,2.0,0
1991.0,18003.0,35.0,29030.2,2540.0,2.0,0
1978.0,18003.0,22.0,13850.5,2680.0,0.0,0
1996.0,18003.0,40.0,32253.43,2450.0,0.0,0
1985.0,18004.0,32.0,31646.0,2168.0,3.0,0
1997.0,18004.0,44.0,100928.27,2080.0,1.0,0
1990.0,18004.0,37.0,50076.4,2616.0,3.0,0
1989.0,18004.0,36.0,96782.0,2940.0,3.0,0
1994.0,18004.0,41.0,44677.42,2496.0,1.0,0
1980.0,18004.0,27.0,26337.19,2405.0,3.0,0
1988.0,18004.0,35.0,33916.6,3000.0,3.0,0
1992.0,18004.0,39.0,62251.66,2400.0,1.0,0
1978.0,18004.0,25.0,16827.99,1612.0,2.0,0
1993.0,18004.0,40.0,34499.0,2600.0,1.0,0
1996.0,18004.0,43.0,25321.24,2000.0,1.0,0
1986.0,18004.0,33.0,27742.0,2032.0,3.0,0
1995.0,18004.0,42.0,49725.11,3120.0,1.0,0
1991.0,18004.0,38.0,64353.1,2432.0,1.0,0
1983.0,18004.0,30.0,24594.0,2085.0,3.0,0
1984.0,18004.0,31.0,26005.4,2028.0,3.0,0
1987.0,18004.0,34.0,26333.0,2880.0,3.0,0
1979.0,18004.0,26.0,20893.27,1605.0,3.0,0
1982.0,18004.0,29.0,20684.6,2072.0,3.0,0
1981.0,18004.0,28.0,19280.8,1848.0,3.0,0
1985.0,18005.0,33.0,18654.0,1804.0,2.0,0
1980.0,18005.0,28.0,21787.76,2244.0,2.0,0
1984.0,18005.0,32.0,19049.0,2214.0,0.0,0
1994.0,18005.0,42.0,26253.8,396.0,0.0,0
1978.0,18005.0,26.0,13861.32,2100.0,2.0,0
1989.0,18005.0,37.0,31040.22,2081.0,0.0,0
1995.0,18005.0,43.0,48541.63,1932.0,0.0,0
1988.0,18005.0,36.0,39290.16,2184.0,0.0,0
1992.0,18005.0,40.0,37303.67,1974.0,0.0,0
1996.0,18005.0,44.0,19574.86,1811.0,0.0,0
1990.0,18005.0,38.0,26387.8,2064.0,0.0,0
1982.0,18005.0,30.0,16265.25,1900.0,0.0,0
1991.0,18005.0,39.0,31163.0,1984.0,0.0,0
1986.0,18005.0,34.0,25889.98,2254.0,2.0,0
1993.0,18005.0,41.0,27871.75,2142.0,0.0,0
1983.0,18005.0,31.0,11712.0,1200.0,0.0,0
1987.0,18005.0,35.0,34059.05,2060.0,3.0,0
1979.0,18005.0,27.0,16841.77,2314.0,2.0,0
1997.0,18005.0,45.0,21573.15,2167.0,0.0,0
1981.0,18005.0,29.0,17581.63,2164.0,1.0,0
1997.0,18021.0,50.0,46317.55,2320.0,3.0,0
1984.0,18021.0,37.0,25707.2,2232.0,3.0,0
1993.0,18021.0,46.0,49929.0,2480.0,2.0,0
1978.0,18021.0,31.0,16909.7,2510.0,3.0,0
1980.0,18021.0,33.0,15025.25,2590.0,3.0,0
1987.0,18021.0,40.0,29845.9,2430.0,2.0,0
1992.0,18021.0,45.0,53642.0,2358.0,2.0,0
1989.0,18021.0,42.0,35397.0,3184.0,1.0,0
1983.0,18021.0,36.0,22913.2,2300.0,3.0,0
1991.0,18021.0,44.0,56468.0,2410.0,3.0,0
1994.0,18021.0,47.0,39112.75,2220.0,2.0,0
1985.0,18021.0,38.0,31693.0,2384.0,2.0,0
1995.0,18021.0,48.0,44379.21,2673.0,1.0,0
1996.0,18021.0,49.0,45728.24,2097.0,1.0,0
1982.0,18021.0,35.0,21535.1,2448.0,3.0,0
1990.0,18021.0,43.0,40733.0,2668.0,2.0,0
1988.0,18021.0,41.0,32492.5,2284.0,2.0,0
1979.0,18021.0,32.0,22514.23,2106.0,3.0,0
1986.0,18021.0,39.0,29694.5,2300.0,2.0,0
1981.0,18021.0,34.0,18218.4,2208.0,3.0,0
1983.0,18030.0,11.0,24594.0,0.0,3.0,0
1985.0,18030.0,13.0,31646.0,0.0,3.0,0
1993.0,18030.0,21.0,12650.5,2050.0,0.0,0
1979.0,18030.0,7.0,20893.27,0.0,3.0,0
1996.0,18030.0,24.0,15411.83,2575.0,0.0,0
1978.0,18030.0,6.0,16827.99,0.0,2.0,0
1994.0,18030.0,22.0,10034.06,1973.36,0.0,0
1989.0,18030.0,17.0,96782.0,620.0,3.0,0
1995.0,18030.0,23.0,14465.11,2488.016,0.0,0
1990.0,18030.0,18.0,50076.4,480.0,3.0,0
1997.0,18030.0,25.0,26185.19,3330.0,0.0,0
1987.0,18030.0,15.0,26333.0,0.0,3.0,0
1991.0,18030.0,19.0,64353.1,600.0,1.0,0
1980.0,18030.0,8.0,26337.19,0.0,3.0,0
1988.0,18030.0,16.0,33916.6,0.0,3.0,0
1982.0,18030.0,10.0,20684.6,0.0,3.0,0
1981.0,18030.0,9.0,19280.8,0.0,3.0,0
1984.0,18030.0,12.0,26005.4,0.0,3.0,0
1986.0,18030.0,14.0,27742.0,0.0,3.0,0
1997.0,19003.0,46.0,12099.96,1346.72,0.0,1
1981.0,19003.0,30.0,30578.81,2142.0,0.0,1
1994.0,19003.0,43.0,16659.04,2040.0,0.0,1
1993.0,19003.0,42.0,5912.75,1543.0,0.0,1
1985.0,19003.0,34.0,33807.95,360.0,0.0,1
1991.0,19003.0,40.0,8538.0,2695.0,0.0,1
1992.0,19003.0,41.0,9338.5,1764.0,0.0,1
1990.0,19003.0,39.0,11103.7,1134.0,0.0,1
1982.0,19003.0,31.0,43846.0,3273.0,1.0,1
1983.0,19003.0,32.0,37238.6,240.0,0.0,1
1978.0,19003.0,27.0,21108.99,1040.0,0.0,1
1989.0,19003.0,38.0,9745.0,864.0,0.0,1
1996.0,19003.0,45.0,11884.76,1228.4,0.0,1
1988.0,19003.0,37.0,7468.56,920.0,0.0,1
1980.0,19003.0,29.0,35659.67,2080.0,0.0,1
1987.0,19003.0,36.0,34849.25,160.0,0.0,1
1986.0,19003.0,35.0,32521.5,0.0,0.0,1
1984.0,19003.0,33.0,36068.0,240.0,0.0,1
1995.0,19003.0,44.0,13787.15,2110.0,0.0,1
1979.0,19003.0,28.0,24661.96,880.0,0.0,1
1983.0,22002.0,51.0,26126.64,2688.0,0.0,0
1995.0,22002.0,63.0,14788.36,880.0,0.0,0
1987.0,22002.0,55.0,30309.55,2640.0,0.0,0
1981.0,22002.0,49.0,22621.15,2739.0,1.0,0
1993.0,22002.0,61.0,18520.8,1880.0,0.0,0
1988.0,22002.0,56.0,15056.97,3448.0,0.0,0
1979.0,22002.0,47.0,18202.41,2317.0,1.0,0
1994.0,22002.0,62.0,16725.97,1920.0,0.0,0
1991.0,22002.0,59.0,16910.38,2136.0,0.0,0
1986.0,22002.0,54.0,28747.22,2248.0,0.0,0
1990.0,22002.0,58.0,17318.71,1944.0,0.0,0
1984.0,22002.0,52.0,32872.25,2400.0,0.0,0
1978.0,22002.0,46.0,16156.67,2144.0,1.0,0
1982.0,22002.0,50.0,24974.15,2028.0,1.0,0
1992.0,22002.0,60.0,19790.75,2020.0,0.0,0
1980.0,22002.0,48.0,23173.81,2344.0,1.0,0
1985.0,22002.0,53.0,22599.13,2090.0,0.0,0
1989.0,22002.0,57.0,15613.08,1996.0,0.0,0
1987.0,22004.0,23.0,30309.55,2080.0,0.0,0
1985.0,22004.0,21.0,22599.13,2000.0,0.0,0
1990.0,22004.0,26.0,29576.4,2114.0,1.0,0
1993.0,22004.0,29.0,16509.7,1971.0,0.0,0
1996.0,22004.0,32.0,14834.42,2106.0,0.0,0
1978.0,22004.0,14.0,16156.67,0.0,1.0,0
1994.0,22004.0,30.0,15502.34,2124.2,0.0,0
1995.0,22004.0,31.0,35233.96,2352.0,0.0,0
1980.0,22004.0,16.0,23173.81,0.0,1.0,0
1992.0,22004.0,28.0,16000.6,2147.0,0.0,0
1989.0,22004.0,25.0,25737.35,2244.0,0.0,0
1986.0,22004.0,22.0,28747.22,2805.0,0.0,0
1981.0,22004.0,17.0,22621.15,0.0,1.0,0
1991.0,22004.0,27.0,17083.23,2419.0,0.0,0
1983.0,22004.0,19.0,26126.64,0.0,0.0,0
1982.0,22004.0,18.0,24974.15,0.0,1.0,0
1979.0,22004.0,15.0,18202.41,13.0,1.0,0
1984.0,22004.0,20.0,32872.25,840.0,0.0,0
1988.0,22004.0,24.0,23838.5,1771.0,0.0,0
1997.0,22004.0,33.0,56983.67,1680.0,1.0,0
1986.0,23003.0,36.0,43021.25,2581.0,2.0,0
1981.0,23003.0,31.0,21272.82,1447.0,2.0,0
1997.0,23003.0,47.0,37326.22,2074.8,0.0,0
1996.0,23003.0,46.0,33364.07,2440.0,0.0,0
1982.0,23003.0,32.0,31383.78,660.0,2.0,0
1983.0,23003.0,33.0,26859.2,0.0,2.0,0
1989.0,23003.0,39.0,51097.06,2552.0,0.0,0
1988.0,23003.0,38.0,62950.5,2133.0,1.0,0
1985.0,23003.0,35.0,28367.24,464.0,2.0,0
1992.0,23003.0,42.0,21733.38,1408.0,0.0,0
1991.0,23003.0,41.0,24286.5,1616.0,0.0,0
1984.0,23003.0,34.0,27290.85,0.0,2.0,0
1979.0,23003.0,29.0,16454.13,1743.0,2.0,0
1995.0,23003.0,45.0,38768.47,2169.0,0.0,0
1978.0,23003.0,28.0,15497.1,900.0,2.0,0
1994.0,23003.0,44.0,25618.93,2085.6,0.0,0
1987.0,23003.0,37.0,42922.55,2244.0,2.0,0
1990.0,23003.0,40.0,20640.2,1970.0,0.0,0
1993.0,23003.0,43.0,25222.75,2125.0,0.0,0
1980.0,23003.0,30.0,18160.93,1235.0,2.0,0
1980.0,23170.0,33.0,18160.93,2223.0,2.0,1
1981.0,23170.0,34.0,21272.82,2316.0,2.0,1
1979.0,23170.0,32.0,16454.13,2596.0,2.0,1
1982.0,23170.0,35.0,31383.78,2760.0,2.0,1
1978.0,23170.0,31.0,15497.1,2196.0,2.0,1
1985.0,23170.0,38.0,28367.24,2215.0,2.0,1
1988.0,23170.0,41.0,62950.5,2178.0,1.0,1
1987.0,23170.0,40.0,42922.55,2371.0,2.0,1
1984.0,23170.0,37.0,27290.85,2160.0,2.0,1
1983.0,23170.0,36.0,26859.2,2327.0,2.0,1
1986.0,23170.0,39.0,43021.25,2650.0,2.0,1
1992.0,23170.0,45.0,7508.0,198.0,4.0,1
1979.0,37001.0,32.0,16991.55,2500.0,2.0,1
1988.0,37001.0,41.0,43979.8,2860.0,2.0,1
1980.0,37001.0,33.0,16944.75,2375.0,2.0,1
1985.0,37001.0,38.0,30748.0,2880.0,2.0,1
1986.0,37001.0,39.0,34050.1,2880.0,2.0,1
1987.0,37001.0,40.0,34527.5,2400.0,2.0,1
1984.0,37001.0,37.0,29713.1,2380.0,2.0,1
1982.0,37001.0,35.0,25250.95,2327.0,2.0,1
1994.0,37001.0,47.0,37269.7,0.0,1.0,1
1997.0,37001.0,50.0,51907.42,928.8,0.0,1
1983.0,37001.0,36.0,37964.2,3120.0,2.0,1
1981.0,37001.0,34.0,21571.33,2115.0,2.0,1
1978.0,37001.0,31.0,16805.87,1800.0,2.0,1
1995.0,38001.0,49.0,36408.96,2390.0,0.0,0
1997.0,38001.0,51.0,45014.0,2470.0,0.0,0
1994.0,38001.0,48.0,38056.28,2250.0,0.0,0
1996.0,38001.0,50.0,42364.13,2250.0,0.0,0
1996.0,38002.0,50.0,42364.13,2558.4,0.0,0
1997.0,38002.0,51.0,45014.0,2420.6,0.0,0
1994.0,38002.0,48.0,38056.28,2717.0,0.0,0
1995.0,38002.0,49.0,36408.96,2684.0,0.0,0
1986.0,39001.0,41.0,18611.85,3388.0,3.0,0
1979.0,39001.0,34.0,14019.93,1580.0,4.0,0
1987.0,39001.0,42.0,28174.77,2526.0,3.0,0
1996.0,39001.0,51.0,85108.64,2940.0,0.0,0
1991.0,39001.0,46.0,27262.0,2842.0,0.0,0
1983.0,39001.0,38.0,411.9,2175.0,4.0,0
1982.0,39001.0,37.0,7667.0,2080.0,4.0,0
1993.0,39001.0,48.0,37362.5,2860.0,0.0,0
1995.0,39001.0,50.0,55072.11,2550.0,0.0,0
1997.0,39001.0,52.0,7766.65,5307.0,0.0,0
1985.0,39001.0,40.0,17656.0,3000.0,3.0,0
1980.0,39001.0,35.0,18506.1,2090.0,4.0,0
1992.0,39001.0,47.0,26470.15,2842.0,0.0,0
1984.0,39001.0,39.0,17159.73,2952.0,4.0,0
1990.0,39001.0,45.0,33346.7,3260.0,0.0,0
1988.0,39001.0,43.0,20434.71,3444.0,2.0,0
1989.0,39001.0,44.0,30090.94,3137.0,1.0,0
1994.0,39001.0,49.0,74951.22,2860.0,0.0,0
1978.0,39001.0,33.0,9192.04,3030.0,4.0,0
1981.0,39001.0,36.0,12580.0,2170.0,4.0,0
1992.0,39002.0,45.0,26470.15,1612.0,0.0,0
1986.0,39002.0,39.0,18611.85,705.0,3.0,0
1996.0,39002.0,49.0,85108.64,2442.0,0.0,0
1985.0,39002.0,38.0,17656.0,1200.0,3.0,0
1995.0,39002.0,48.0,55072.11,2728.0,0.0,0
1997.0,39002.0,50.0,7766.65,2546.0,0.0,0
1993.0,39002.0,46.0,37362.5,1736.0,0.0,0
1979.0,39002.0,32.0,14019.93,80.0,4.0,0
1983.0,39002.0,36.0,411.9,160.0,4.0,0
1980.0,39002.0,33.0,18506.1,0.0,4.0,0
1990.0,39002.0,43.0,33346.7,572.0,0.0,0
1984.0,39002.0,37.0,17159.73,453.0,4.0,0
1989.0,39002.0,42.0,30090.94,738.0,1.0,0
1981.0,39002.0,34.0,12580.0,0.0,4.0,0
1988.0,39002.0,41.0,20434.71,343.0,2.0,0
1991.0,39002.0,44.0,27262.0,1488.0,0.0,0
1982.0,39002.0,35.0,7667.0,0.0,4.0,0
1994.0,39002.0,47.0,74951.22,2080.0,0.0,0
1978.0,39002.0,31.0,9192.04,202.0,4.0,0
1987.0,39002.0,40.0,28174.77,928.0,3.0,0
1993.0,39003.0,26.0,51929.0,1948.0,0.0,0
1983.0,39003.0,16.0,411.9,0.0,4.0,0
1992.0,39003.0,25.0,44056.5,1925.0,0.0,0
1984.0,39003.0,17.0,17159.73,140.0,4.0,0
1995.0,39003.0,28.0,53212.53,1968.0,0.0,0
1997.0,39003.0,30.0,53216.42,1880.0,0.0,0
1994.0,39003.0,27.0,40935.63,1880.0,0.0,0
1980.0,39003.0,13.0,18506.1,0.0,4.0,0
1979.0,39003.0,12.0,14019.93,0.0,4.0,0
1990.0,39003.0,23.0,39128.5,2223.0,0.0,0
1978.0,39003.0,11.0,9192.04,0.0,4.0,0
1987.0,39003.0,20.0,9502.5,2420.0,0.0,0
1986.0,39003.0,19.0,9165.0,510.0,0.0,0
1982.0,39003.0,15.0,7667.0,0.0,4.0,0
1996.0,39003.0,29.0,57403.46,1888.0,0.0,0
1989.0,39003.0,22.0,11626.03,2080.0,0.0,0
1985.0,39003.0,18.0,17656.0,50.0,3.0,0
1981.0,39003.0,14.0,12580.0,0.0,4.0,0
1988.0,39003.0,21.0,15650.0,2203.0,0.0,0
1991.0,39003.0,24.0,42780.0,2205.0,0.0,0
1981.0,39030.0,11.0,12580.0,0.0,4.0,0
1984.0,39030.0,14.0,17159.73,0.0,4.0,0
1985.0,39030.0,15.0,17656.0,205.0,3.0,0
1996.0,39030.0,26.0,24836.41,2400.0,1.0,0
1994.0,39030.0,24.0,20695.68,2328.0,0.0,0
1986.0,39030.0,16.0,18611.85,120.0,3.0,0
1995.0,39030.0,25.0,21312.83,2560.0,0.0,0
1997.0,39030.0,27.0,27323.85,2400.0,1.0,0
1979.0,39030.0,9.0,14019.93,0.0,4.0,0
1983.0,39030.0,13.0,411.9,0.0,4.0,0
1982.0,39030.0,12.0,7667.0,0.0,4.0,0
1978.0,39030.0,8.0,9192.04,0.0,4.0,0
1993.0,39030.0,23.0,10926.25,530.0,0.0,0
1980.0,39030.0,10.0,18506.1,0.0,4.0,0
1987.0,39030.0,17.0,28174.77,208.0,3.0,0
1988.0,39030.0,18.0,20434.71,140.0,2.0,0
1988.0,39172.0,19.0,20434.71,180.0,2.0,0
1987.0,39172.0,18.0,28174.77,129.0,3.0,0
1994.0,39172.0,25.0,1905.68,720.0,0.0,0
1995.0,39172.0,26.0,14097.54,3096.0,0.0,0
1985.0,39172.0,16.0,17656.0,50.0,3.0,0
1984.0,39172.0,15.0,17159.73,0.0,4.0,0
1986.0,39172.0,17.0,18611.85,90.0,3.0,0
1996.0,39172.0,27.0,15142.92,2383.35,0.0,0
1981.0,39172.0,12.0,12580.0,0.0,4.0,0
1980.0,39172.0,11.0,18506.1,0.0,4.0,0
1983.0,39172.0,14.0,411.9,0.0,4.0,0
1982.0,39172.0,13.0,7667.0,0.0,4.0,0
1978.0,39172.0,9.0,9192.04,0.0,4.0,0
1979.0,39172.0,10.0,14019.93,0.0,4.0,0
1997.0,39172.0,28.0,19937.67,2364.0,0.0,0
1989.0,39172.0,20.0,30090.94,20.0,1.0,0
1988.0,39173.0,23.0,15650.0,2599.0,0.0,0
1987.0,39173.0,22.0,9502.5,2210.0,0.0,0
1986.0,39173.0,21.0,9165.0,2420.0,0.0,0
1986.0,40001.0,54.0,44267.2,1324.0,1.0,0
1987.0,40001.0,55.0,25874.15,16.0,1.0,0
1993.0,40001.0,61.0,22323.0,0.0,0.0,0
1984.0,40001.0,52.0,39070.6,2122.0,1.0,0
1980.0,40001.0,48.0,39107.63,3104.0,1.0,0
1989.0,40001.0,57.0,26430.45,155.0,1.0,0
1995.0,40001.0,63.0,21978.77,72.0,0.0,0
1994.0,40001.0,62.0,16888.74,910.07,0.0,0
1992.0,40001.0,60.0,5214.5,0.0,0.0,0
1981.0,40001.0,49.0,34389.29,2298.0,1.0,0
1990.0,40001.0,58.0,27378.97,90.0,0.0,0
1983.0,40001.0,51.0,36302.66,2320.0,1.0,0
1988.0,40001.0,56.0,29735.8,45.0,1.0,0
1991.0,40001.0,59.0,27066.0,0.0,0.0,0
1979.0,40001.0,47.0,40268.85,4068.0,3.0,0
1982.0,40001.0,50.0,36100.33,2426.0,1.0,0
1978.0,40001.0,46.0,28807.25,3290.0,4.0,0
1985.0,40001.0,53.0,39142.0,2300.0,1.0,0
1995.0,40003.0,35.0,41040.32,2690.0,3.0,0
1989.0,40003.0,29.0,37431.18,2194.0,3.0,0
1992.0,40003.0,32.0,40325.5,2004.0,3.0,0
1988.0,40003.0,28.0,31674.25,2316.0,3.0,0
1987.0,40003.0,27.0,27621.05,2184.0,3.0,0
1984.0,40003.0,24.0,24372.0,1636.0,2.0,0
1978.0,40003.0,18.0,28807.25,500.0,4.0,0
1982.0,40003.0,22.0,13396.25,624.0,1.0,0
1994.0,40003.0,34.0,42837.51,2451.0,3.0,0
1993.0,40003.0,33.0,45960.0,2325.0,3.0,0
1997.0,40003.0,37.0,41670.58,2241.0,3.0,0
1985.0,40003.0,25.0,28155.0,1226.0,2.0,0
1979.0,40003.0,19.0,40268.85,1040.0,3.0,0
1983.0,40003.0,23.0,18732.0,1841.0,1.0,0
1980.0,40003.0,20.0,16636.4,2222.0,0.0,0
1991.0,40003.0,31.0,38534.3,2196.0,3.0,0
1996.0,40003.0,36.0,42084.47,2022.0,3.0,0
1986.0,40003.0,26.0,21562.0,1996.0,2.0,0
1981.0,40003.0,21.0,19449.5,2200.0,0.0,0
1990.0,40003.0,30.0,38742.9,2208.0,3.0,0
1986.0,40005.0,24.0,12648.84,2782.0,0.0,0
1990.0,40005.0,28.0,20310.3,4608.0,0.0,0
1996.0,40005.0,34.0,27276.99,3000.0,1.0,0
1981.0,40005.0,19.0,6204.25,1966.0,0.0,0
1989.0,40005.0,27.0,21435.5,1960.0,0.0,0
1979.0,40005.0,17.0,40268.85,416.0,3.0,0
1984.0,40005.0,22.0,9392.92,2500.0,0.0,0
1983.0,40005.0,21.0,6768.27,2435.0,0.0,0
1997.0,40005.0,35.0,31380.37,2600.0,0.0,0
1988.0,40005.0,26.0,20260.5,1818.0,0.0,0
1993.0,40005.0,31.0,25696.5,2925.0,0.0,0
1991.0,40005.0,29.0,20522.5,2691.0,0.0,0
1995.0,40005.0,33.0,26854.71,2486.0,0.0,0
1994.0,40005.0,32.0,28521.64,2892.0,0.0,0
1978.0,40005.0,16.0,28807.25,192.0,4.0,0
1985.0,40005.0,23.0,12658.17,2193.0,0.0,0
1982.0,40005.0,20.0,6091.2,2160.0,0.0,0
1992.0,40005.0,30.0,20714.5,4480.0,0.0,0
1980.0,40005.0,18.0,3618.8,1392.0,0.0,0
1987.0,40005.0,25.0,19148.5,2300.0,0.0,0
1988.0,40171.0,26.0,24607.0,3370.0,3.0,0
1982.0,40171.0,20.0,7575.2,2045.0,2.0,0
1992.0,40171.0,30.0,32097.05,1985.0,3.0,0
1991.0,40171.0,29.0,29210.0,2124.0,3.0,0
1994.0,40171.0,32.0,28281.92,2304.0,0.0,0
1985.0,40171.0,23.0,14852.72,1926.0,2.0,0
1996.0,40171.0,34.0,11268.94,697.36,2.0,0
1993.0,40171.0,31.0,27638.0,2010.0,3.0,0
1990.0,40171.0,28.0,25739.8,2443.0,3.0,0
1983.0,40171.0,21.0,9790.95,1560.0,2.0,0
1995.0,40171.0,33.0,14155.62,1440.08,3.0,0
1987.0,40171.0,25.0,19984.5,2468.0,3.0,0
1984.0,40171.0,22.0,10334.98,2120.0,2.0,0
1980.0,40171.0,18.0,6204.94,2142.0,1.0,0
1989.0,40171.0,27.0,30082.2,3248.0,3.0,0
1997.0,40171.0,35.0,18655.33,368.0,2.0,0
1981.0,40171.0,19.0,10350.17,2496.0,1.0,0
1986.0,40171.0,24.0,19130.0,2472.0,3.0,0
1990.0,40172.0,20.0,8608.06,2563.0,0.0,0
1991.0,40172.0,21.0,19340.2,2681.0,1.0,0
1992.0,40172.0,22.0,18430.0,2261.0,2.0,0
1996.0,40173.0,26.0,31059.23,2370.0,3.0,0
1995.0,40173.0,25.0,31856.12,2710.4,2.0,0
1997.0,40173.0,27.0,46285.81,2600.0,3.0,0
1991.0,41003.0,38.0,20956.0,2340.0,2.0,0
1988.0,41003.0,35.0,55022.6,2750.0,2.0,0
1984.0,41003.0,31.0,17467.65,2361.0,2.0,0
1979.0,41003.0,26.0,11668.15,3380.0,1.0,0
1981.0,41003.0,28.0,19753.94,2323.0,2.0,0
1982.0,41003.0,29.0,13832.75,434.0,2.0,0
1992.0,41003.0,39.0,46512.8,990.0,0.0,0
1983.0,41003.0,30.0,16607.9,1212.0,2.0,0
1989.0,41003.0,36.0,65088.6,2500.0,2.0,0
1990.0,41003.0,37.0,21707.0,2600.0,2.0,0
1993.0,41003.0,40.0,70000.0,780.0,0.0,0
1987.0,41003.0,34.0,57734.5,3250.0,2.0,0
1994.0,41003.0,41.0,13236.53,0.0,2.0,0
1980.0,41003.0,27.0,14225.42,2643.0,2.0,0
1986.0,41003.0,33.0,37440.5,2296.0,2.0,0
1978.0,41003.0,25.0,10263.18,3250.0,1.0,0
1985.0,41003.0,32.0,22593.0,2552.0,0.0,0
1996.0,41004.0,41.0,41376.95,2160.0,2.0,0
1994.0,41004.0,39.0,38254.05,2151.0,2.0,0
1993.0,41004.0,38.0,36303.6,2160.0,2.0,0
1997.0,41004.0,42.0,45680.51,1928.0,2.0,0
1978.0,41004.0,23.0,22072.0,3060.0,2.0,0
1995.0,41004.0,40.0,39202.84,1968.0,2.0,0
1994.0,41182.0,34.0,25105.7,2079.0,2.0,0
1996.0,41182.0,36.0,38296.72,2580.6,2.0,0
1997.0,41182.0,37.0,27086.96,2529.6,1.0,0
1995.0,41182.0,35.0,20994.96,3120.0,2.0,0
1993.0,41182.0,33.0,22263.0,0.0,2.0,0
1990.0,47001.0,54.0,22401.86,1919.0,3.0,0
1978.0,47001.0,42.0,15846.88,2372.0,6.0,0
1992.0,47001.0,56.0,37348.45,2022.0,2.0,0
1993.0,47001.0,57.0,39135.5,2339.0,2.0,0
1982.0,47001.0,46.0,16750.95,2173.0,5.0,0
1995.0,47001.0,59.0,33602.7,1798.2,0.0,0
1996.0,47001.0,60.0,33051.88,2420.0,0.0,0
1997.0,47001.0,61.0,33540.61,2723.0,0.0,0
1987.0,47001.0,51.0,20013.7,1258.0,3.0,0
1985.0,47001.0,49.0,26613.0,2173.0,4.0,0
1983.0,47001.0,47.0,21534.76,2006.0,4.0,0
1988.0,47001.0,52.0,23743.87,2229.0,3.0,0
1981.0,47001.0,45.0,13778.89,2120.0,5.0,0
1989.0,47001.0,53.0,20932.96,2223.0,3.0,0
1994.0,47001.0,58.0,31626.58,2480.0,0.0,0
1991.0,47001.0,55.0,33392.2,2034.0,2.0,0
1984.0,47001.0,48.0,23940.13,2224.0,4.0,0
1980.0,47001.0,44.0,12535.61,2220.0,5.0,0
1986.0,47001.0,50.0,17560.0,1960.0,4.0,0
1979.0,47001.0,43.0,15057.44,2226.0,5.0,0
1986.0,47030.0,17.0,17560.0,623.0,4.0,0
1994.0,47030.0,25.0,33600.26,2445.0,0.0,0
1996.0,47030.0,27.0,32503.05,1994.4,0.0,0
1993.0,47030.0,24.0,22587.0,2340.0,0.0,0
1989.0,47030.0,20.0,10329.85,2325.0,0.0,0
